watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W36570,15558,2289,2024-12-20,102.0,Laptop
W36572,15712,438,2024-12-20,114.0,Smart TV
W36573,15581,3965,2024-12-20,105.0,Laptop
W36574,15626,2873,2024-12-20,118.0,Laptop
W36575,15931,1478,2024-12-20,129.0,Laptop
W36576,15454,2661,2024-12-20,85.0,Smart TV
W36577,15847,3421,2024-12-20,88.0,Smart TV
W36578,15542,1294,2024-12-20,137.0,Mobile
W36579,15946,3421,2024-12-20,48.0,Laptop
W36580,15307,2223,2024-12-20,14.0,Smart TV
W36581,15660,3232,2024-12-20,134.0,Mobile
W36583,15001,4094,2024-12-20,112.0,Mobile
W36584,15379,3900,2024-12-20,89.0,Smart TV
W36585,15707,1945,2024-12-20,93.0,Smart TV
W36587,15386,3965,2024-12-20,60.0,Smart TV
W36588,15107,3248,2024-12-20,40.0,Smart TV
W36589,15255,1734,2024-12-20,86.0,Smart TV
W36590,15574,1692,2024-12-20,112.0,Smart TV
W36591,15250,45,2024-12-20,58.0,Smart TV
W36594,15414,420,2024-12-20,149.0,Mobile
W36595,15959,622,2024-12-20,114.0,Smart TV
W36596,15780,158,2024-12-20,123.0,Mobile
W36597,15973,1993,2024-12-20,74.0,Laptop
W36598,15144,3543,2024-12-20,101.0,Laptop
W36599,15693,3550,2024-12-20,112.0,Laptop
W36601,15210,1712,2024-12-20,83.0,Laptop
W36602,15798,1471,2024-12-20,17.0,Laptop
W36603,15656,1529,2024-12-20,6.0,Laptop
W36604,15535,283,2024-12-20,123.0,Laptop
W36605,15454,3673,2024-12-20,38.0,Laptop
W36606,15032,1359,2024-12-20,64.0,Laptop
W36607,15971,1836,2024-12-20,94.0,Laptop
W36608,15840,118,2024-12-20,135.0,Laptop
W36609,15266,1353,2024-12-20,110.0,Smart TV
W36610,15081,1105,2024-12-20,109.0,Laptop
W36611,15322,1027,2024-12-20,73.0,Laptop
W36612,15898,1484,2024-12-20,82.0,Mobile
W36613,15432,194,2024-12-20,105.0,Laptop
W36614,15020,3232,2024-12-20,66.0,Smart TV
W36615,15716,1226,2024-12-20,108.0,Mobile
W36616,15172,1347,2024-12-20,151.0,Mobile
W36618,15321,507,2024-12-20,128.0,Laptop
W36619,15687,2328,2024-12-20,100.0,Mobile
W36620,15261,362,2024-12-20,114.0,Mobile
W36622,15387,1137,2024-12-20,104.0,Laptop
W36623,15674,98,2024-12-20,93.0,Mobile
W36624,15963,2539,2024-12-20,119.0,Smart TV
W36625,15578,1093,2024-12-20,86.0,Mobile
W36627,15618,2289,2024-12-20,103.0,Mobile
W36628,15152,1945,2024-12-20,44.0,Mobile
W36630,15734,3021,2024-12-20,111.0,Laptop
W36631,15154,3687,2024-12-20,86.0,Mobile
W36634,15259,2393,2024-12-20,133.0,Smart TV
W36635,15178,1636,2024-12-20,112.0,Laptop
W36636,15428,556,2024-12-20,120.0,Laptop
W36637,15197,1388,2024-12-20,102.0,Mobile
W36639,15586,4174,2024-12-20,120.0,Smart TV
W36640,15035,3692,2024-12-20,106.0,Laptop
W36641,15099,1771,2024-12-20,103.0,Laptop
W36643,15495,3735,2024-12-20,102.0,Smart TV
W36644,15724,1443,2024-12-20,69.0,Laptop
W36645,15557,349,2024-12-20,53.0,Laptop
W36646,15690,2594,2024-12-20,105.0,Mobile
W36647,15899,4148,2024-12-20,46.0,Mobile
W36648,15948,1574,2024-12-20,113.0,Smart TV
W36650,15495,2202,2024-12-20,95.0,Smart TV
W36651,15967,360,2024-12-20,99.0,Laptop
W36652,15370,913,2024-12-20,84.0,Laptop
W36653,15274,662,2024-12-20,115.0,Smart TV
W36654,15820,135,2024-12-20,112.0,Smart TV
W36655,15770,3603,2024-12-20,104.0,Smart TV
W36657,15692,1959,2024-12-20,87.0,Laptop
W36658,15472,1771,2024-12-20,42.0,Mobile
W36659,15461,3248,2024-12-20,77.0,Laptop
W36660,15545,2754,2024-12-20,98.0,Mobile
W36661,15284,240,2024-12-20,12.0,Laptop
W36662,15805,3651,2024-12-20,102.0,Smart TV
W36663,15560,1544,2024-12-20,98.0,Mobile
W36665,15661,261,2024-12-20,105.0,Mobile
W36666,15610,2769,2024-12-20,56.0,Mobile
W36667,15240,118,2024-12-20,26.0,Smart TV
W36670,15914,3655,2024-12-20,105.0,Smart TV
W36672,15417,671,2024-12-20,97.0,Laptop
W36673,15976,2366,2024-12-20,140.0,Smart TV
W36674,15190,1499,2024-12-20,66.0,Smart TV
W36675,15150,1289,2024-12-20,117.0,Laptop
W36677,15962,3061,2024-12-20,136.0,Smart TV
W36679,15786,4221,2024-12-20,139.0,Mobile
W36681,15611,1377,2024-12-20,89.0,Smart TV
W36682,15420,3687,2024-12-20,14.0,Laptop
W36683,15511,792,2024-12-20,83.0,Mobile
W36685,15046,3762,2024-12-20,108.0,Laptop
W36686,15397,2761,2024-12-20,132.0,Laptop
W36687,15834,2289,2024-12-20,101.0,Laptop
W36688,15933,4177,2024-12-20,105.0,Laptop
W36689,15370,2754,2024-12-21,100.0,Smart TV
W36691,15858,1302,2024-12-21,119.0,Mobile
W36692,15764,2315,2024-12-21,48.0,Laptop
W36693,15293,1418,2024-12-21,103.0,Smart TV
W36694,15291,570,2024-12-21,134.0,Mobile
W36695,15934,4177,2024-12-21,110.0,Mobile
W36696,15055,3900,2024-12-21,92.0,Laptop
W36697,15534,1936,2024-12-21,86.0,Laptop
W36698,15582,1818,2024-12-21,98.0,Smart TV
W36699,15291,970,2024-12-21,101.0,Laptop
W36700,15587,2303,2024-12-21,89.0,Smart TV
W36701,15517,857,2024-12-21,72.0,Laptop
W36702,15813,3195,2024-12-21,44.0,Laptop
W36704,15069,2000,2024-12-21,83.0,Laptop
W36705,15266,4072,2024-12-21,121.0,Laptop
W36706,15716,212,2024-12-21,132.0,Laptop
W36707,15004,3163,2024-12-21,119.0,Smart TV
W36708,15618,799,2024-12-21,100.0,Smart TV
W36709,15527,2043,2024-12-21,16.0,Mobile
W36710,15691,2863,2024-12-21,53.0,Laptop
W36711,15195,3897,2024-12-21,107.0,Laptop
W36712,15891,1471,2024-12-21,139.0,Mobile
W36713,15696,4194,2024-12-21,121.0,Mobile
W36714,15829,3681,2024-12-21,66.0,Laptop
W36715,15712,2090,2024-12-21,122.0,Laptop
W36716,15418,2754,2024-12-21,44.0,Smart TV
W36717,15975,534,2024-12-21,124.0,Mobile
W36718,15988,1443,2024-12-21,136.0,Smart TV
W36719,15264,1191,2024-12-21,122.0,Laptop
W36720,15834,3076,2024-12-21,61.0,Laptop
W36721,15985,3842,2024-12-21,111.0,Smart TV
W36722,15662,1093,2024-12-21,93.0,Smart TV
W36723,15909,60,2024-12-21,61.0,Laptop
W36724,15047,1596,2024-12-21,46.0,Laptop
W36725,15177,3269,2024-12-21,93.0,Smart TV
W36726,15650,1767,2024-12-21,96.0,Mobile
W36729,15744,1093,2024-12-21,93.0,Mobile
W36730,15032,908,2024-12-21,90.0,Mobile
W36732,15097,526,2024-12-21,47.0,Smart TV
W36733,15379,3148,2024-12-21,138.0,Smart TV
W36734,15954,2245,2024-12-21,138.0,Laptop
W36735,15928,4019,2024-12-21,116.0,Laptop
W36736,15697,967,2024-12-21,109.0,Smart TV
W36737,15177,3040,2024-12-21,55.0,Laptop
W36738,15000,2418,2024-12-21,110.0,Laptop
W36739,15779,2563,2024-12-21,92.0,Laptop
W36740,15811,2505,2024-12-21,116.0,Mobile
W36741,15980,3543,2024-12-21,100.0,Smart TV
W36742,15462,581,2024-12-21,113.0,Mobile
W36743,15571,360,2024-12-21,101.0,Laptop
W36744,15147,2540,2024-12-21,40.0,Smart TV
W36745,15978,2910,2024-12-21,101.0,Laptop
W36746,15834,2209,2024-12-21,110.0,Laptop
W36747,15873,360,2024-12-21,99.0,Smart TV
W36748,15861,937,2024-12-21,95.0,Smart TV
W36749,15532,1668,2024-12-21,110.0,Laptop
W36750,15269,4221,2024-12-21,134.0,Laptop
W36751,15911,1712,2024-12-21,37.0,Laptop
W36752,15112,2380,2024-12-21,118.0,Smart TV
W36753,15974,2565,2024-12-21,90.0,Smart TV
W36754,15955,3732,2024-12-21,108.0,Laptop
W36755,15427,504,2024-12-21,110.0,Smart TV
W36756,15454,3714,2024-12-21,93.0,Smart TV
W36757,15598,1433,2024-12-21,81.0,Laptop
W36758,15025,3732,2024-12-21,116.0,Laptop
W36759,15097,2591,2024-12-21,119.0,Mobile
W36760,15820,1767,2024-12-21,102.0,Smart TV
W36761,15283,1936,2024-12-21,48.0,Laptop
W36762,15705,2128,2024-12-21,127.0,Mobile
W36763,15525,1665,2024-12-21,80.0,Laptop
W36764,15314,972,2024-12-21,81.0,Laptop
W36765,15023,3195,2024-12-21,98.0,Laptop
W36766,15233,1227,2024-12-21,57.0,Mobile
W36767,15905,4229,2024-12-21,7.0,Smart TV
W36768,15732,1839,2024-12-21,43.0,Laptop
W36770,15959,1148,2024-12-21,114.0,Smart TV
W36771,15756,1529,2024-12-21,97.0,Mobile
W36772,15034,792,2024-12-21,54.0,Mobile
W36773,15441,4147,2024-12-21,160.0,Smart TV
W36774,15566,2494,2024-12-21,109.0,Smart TV
W36775,15680,1122,2024-12-21,207.0,Laptop
W36777,15894,1596,2024-12-21,92.0,Mobile
W36778,15119,1482,2024-12-21,122.0,Mobile
W36779,15943,525,2024-12-21,146.0,Smart TV
W36780,15295,449,2024-12-21,131.0,Smart TV
W36783,15163,2015,2024-12-21,25.0,Smart TV
W36784,15320,662,2024-12-21,127.0,Mobile
W36785,15741,42,2024-12-21,109.0,Smart TV
W36786,15125,1419,2024-12-21,103.0,Laptop
W36787,15617,2661,2024-12-21,89.0,Laptop
W36788,15576,1175,2024-12-21,64.0,Laptop
W36789,15787,3106,2024-12-21,88.0,Smart TV
W36790,15590,2825,2024-12-21,92.0,Laptop
W36791,15268,1554,2024-12-21,22.0,Laptop
W36792,15181,3742,2024-12-21,60.0,Smart TV
W36793,15371,1552,2024-12-21,100.0,Smart TV
W36794,15165,3932,2024-12-21,116.0,Laptop
W36795,15245,2487,2024-12-21,139.0,Laptop
W36797,15701,1048,2024-12-21,86.0,Mobile
W36798,15039,2316,2024-12-21,16.0,Laptop
W36799,15940,3213,2024-12-21,147.0,Laptop
W36800,15537,1028,2024-12-21,91.0,Mobile
W36801,15748,2027,2024-12-21,115.0,Laptop
W36802,15321,1992,2024-12-21,119.0,Laptop
W36803,15655,3232,2024-12-21,56.0,Mobile
W36805,15639,705,2024-12-21,69.0,Mobile
W36806,15600,285,2024-12-21,109.0,Mobile
W36807,15930,3021,2024-12-21,104.0,Mobile
W36808,15847,3691,2024-12-21,9.0,Mobile
W36809,15799,389,2024-12-21,104.0,Laptop
W36810,15008,605,2024-12-21,125.0,Laptop
W36811,15549,1743,2024-12-21,90.0,Laptop
W36812,15316,4003,2024-12-21,143.0,Smart TV
W36813,15403,1779,2024-12-21,18.0,Smart TV
W36814,15047,2741,2024-12-21,88.0,Mobile
W36815,15163,2540,2024-12-21,91.0,Smart TV
W36816,15520,3162,2024-12-21,38.0,Laptop
W36817,15569,3738,2024-12-21,138.0,Smart TV
W36818,15647,1227,2024-12-21,138.0,Laptop
W36819,15184,895,2024-12-21,79.0,Laptop
W36820,15943,4140,2024-12-21,147.0,Smart TV
W36821,15116,2730,2024-12-21,11.0,Smart TV
W36822,15707,636,2024-12-21,101.0,Mobile
W36823,15225,3871,2024-12-21,100.0,Laptop
W36824,15982,4212,2024-12-21,109.0,Laptop
W36825,15112,3626,2024-12-21,111.0,Laptop
W36826,15529,178,2024-12-21,107.0,Laptop
W36827,15378,1851,2024-12-21,87.0,Mobile
W36828,15958,2242,2024-12-21,48.0,Laptop
W36831,15040,3065,2024-12-21,102.0,Laptop
W36833,15717,2913,2024-12-21,100.0,Laptop
W36834,15439,3518,2024-12-21,82.0,Laptop
W36835,15907,2691,2024-12-21,91.0,Smart TV
W36836,15307,2741,2024-12-21,87.0,Smart TV
W36837,15260,1359,2024-12-21,129.0,Smart TV
W36838,15558,1732,2024-12-21,122.0,Laptop
W36840,15298,1033,2024-12-21,19.0,Laptop
W36841,15053,2279,2024-12-21,104.0,Laptop
W36842,15280,2113,2024-12-21,49.0,Smart TV
W36843,15482,3299,2024-12-21,121.0,Laptop
W36844,15510,3232,2024-12-21,130.0,Smart TV
W36845,15050,3065,2024-12-21,53.0,Laptop
W36846,15444,662,2024-12-21,126.0,Mobile
W36848,15589,3053,2024-12-21,6.0,Smart TV
W36849,15709,3532,2024-12-21,84.0,Mobile
W36850,15593,2479,2024-12-21,104.0,Smart TV
W36851,15132,2723,2024-12-21,56.0,Mobile
W36853,15268,1371,2024-12-21,53.0,Smart TV
W36854,15045,3146,2024-12-21,119.0,Laptop
W36855,15505,2842,2024-12-21,83.0,Laptop
W36856,15117,4022,2024-12-21,114.0,Mobile
W36857,15459,2451,2024-12-21,9.0,Smart TV
W36858,15359,3757,2024-12-21,92.0,Laptop
W36859,15408,2132,2024-12-21,40.0,Mobile
W36860,15312,4098,2024-12-21,12.0,Smart TV
W36861,15741,3489,2024-12-21,96.0,Smart TV
W36862,15420,2842,2024-12-21,128.0,Smart TV
W36863,15960,4229,2024-12-21,68.0,Laptop
W36864,15321,3001,2024-12-21,16.0,Smart TV
W36865,15746,3816,2024-12-21,91.0,Laptop
W36867,15722,908,2024-12-21,87.0,Mobile
W36868,15677,3031,2024-12-21,112.0,Laptop
W36869,15618,109,2024-12-21,102.0,Smart TV
W36870,15637,2838,2024-12-21,105.0,Mobile
W36871,15882,2769,2024-12-21,62.0,Laptop
W36872,15307,1255,2024-12-21,66.0,Smart TV
W36873,15200,1484,2024-12-21,84.0,Laptop
W36874,15969,1484,2024-12-21,88.0,Smart TV
W36875,15169,2027,2024-12-21,106.0,Laptop
W36876,15603,2090,2024-12-21,118.0,Smart TV
W36877,15749,191,2024-12-21,104.0,Smart TV
W36878,15129,1273,2024-12-21,122.0,Laptop
W36879,15250,3423,2024-12-21,78.0,Laptop
W36880,15835,285,2024-12-21,105.0,Mobile
W36881,15989,2407,2024-12-21,148.0,Mobile
W36882,15974,1732,2024-12-21,15.0,Smart TV
W36883,15401,3240,2024-12-21,141.0,Mobile
W36884,15484,1246,2024-12-21,18.0,Mobile
W36885,15169,3326,2024-12-21,136.0,Laptop
W36886,15611,2837,2024-12-21,105.0,Laptop
W36888,15223,2697,2024-12-21,86.0,Laptop
W36889,15289,1494,2024-12-21,45.0,Smart TV
W36890,15187,2152,2024-12-21,92.0,Laptop
W36891,15200,1636,2024-12-21,104.0,Laptop
W36892,15856,454,2024-12-21,125.0,Mobile
W36893,15188,1671,2024-12-21,106.0,Smart TV
W36894,15413,821,2024-12-21,35.0,Smart TV
W36895,15950,3742,2024-12-21,129.0,Smart TV
W36896,15089,2540,2024-12-21,87.0,Mobile
W36897,15210,2319,2024-12-21,114.0,Laptop
W36898,15081,386,2024-12-21,105.0,Laptop
W36899,15048,3618,2024-12-21,117.0,Laptop
W36900,15911,1175,2024-12-21,13.0,Smart TV
W36901,15504,2494,2024-12-21,112.0,Mobile
W36904,15866,2113,2024-12-21,112.0,Smart TV
W36905,15832,1739,2024-12-21,5.0,Smart TV
W36906,15089,1084,2024-12-21,123.0,Laptop
W36907,15129,1531,2024-12-21,27.0,Mobile
W36908,15125,2447,2024-12-21,185.0,Laptop
W36909,15722,191,2024-12-21,102.0,Laptop
W36910,15168,1671,2024-12-21,106.0,Smart TV
W36911,15971,2202,2024-12-21,90.0,Mobile
W36912,15286,1471,2024-12-21,134.0,Mobile
W36913,15821,1499,2024-12-21,24.0,Smart TV
W36914,15151,3283,2024-12-21,16.0,Smart TV
W36915,15620,4214,2024-12-21,107.0,Laptop
W36916,15923,3543,2024-12-21,53.0,Smart TV
W36917,15730,3643,2024-12-21,110.0,Laptop
W36919,15102,3742,2024-12-21,125.0,Smart TV
W36921,15094,1216,2024-12-21,79.0,Laptop
W36922,15246,646,2024-12-21,95.0,Mobile
W36923,15576,2863,2024-12-21,14.0,Mobile
W36924,15067,3053,2024-12-21,5.0,Mobile
W36927,15295,2855,2024-12-21,9.0,Smart TV
W36928,15037,3665,2024-12-21,49.0,Laptop
W36930,15358,1537,2024-12-21,104.0,Laptop
W36931,15862,1018,2024-12-21,82.0,Laptop
W36932,15936,2942,2024-12-21,5.0,Mobile
W36934,15131,1665,2024-12-21,84.0,Smart TV
W36935,15750,3742,2024-12-21,121.0,Smart TV
W36936,15107,1884,2024-12-21,102.0,Smart TV
W36937,15292,3065,2024-12-21,100.0,Smart TV
W36938,15967,3836,2024-12-21,136.0,Smart TV
W36939,15341,1839,2024-12-21,100.0,Mobile
W36940,15903,3846,2024-12-21,123.0,Laptop
W36941,15243,217,2024-12-21,119.0,Smart TV
W36942,15415,4105,2024-12-21,113.0,Mobile
W36943,15643,2116,2024-12-21,101.0,Mobile
W36944,15206,712,2024-12-21,19.0,Laptop
W36945,15023,1255,2024-12-21,150.0,Laptop
W36946,15735,3900,2024-12-21,95.0,Mobile
W36948,15947,3651,2024-12-21,96.0,Mobile
W36949,15608,3146,2024-12-21,119.0,Smart TV
W36950,15656,1909,2024-12-21,97.0,Laptop
W36951,15650,3532,2024-12-21,89.0,Laptop
W36952,15987,3692,2024-12-21,105.0,Smart TV
W36953,15515,790,2024-12-21,90.0,Laptop
W36954,15948,3146,2024-12-21,114.0,Smart TV
W36955,15929,448,2024-12-21,99.0,Mobile
W36956,15194,3248,2024-12-21,81.0,Laptop
W36957,15307,1168,2024-12-21,90.0,Smart TV
W36958,15201,1834,2024-12-21,83.0,Laptop
W36959,15172,2050,2024-12-21,146.0,Mobile
W36960,15504,675,2024-12-21,66.0,Mobile
W36961,15707,1187,2024-12-21,143.0,Smart TV
W36962,15540,3146,2024-12-21,121.0,Laptop
W36963,15756,1544,2024-12-21,93.0,Mobile
W36965,15866,2418,2024-12-21,118.0,Smart TV
W36966,15580,2328,2024-12-21,53.0,Laptop
W36967,15963,3232,2024-12-21,10.0,Smart TV
W36968,15990,2663,2024-12-21,93.0,Laptop
W36969,15402,1909,2024-12-21,95.0,Smart TV
W36970,15864,3980,2024-12-21,89.0,Mobile
W36971,15677,23,2024-12-21,154.0,Smart TV
W36972,15137,109,2024-12-21,101.0,Mobile
W36973,15406,2040,2024-12-21,194.0,Mobile
W36974,15292,2836,2024-12-21,112.0,Laptop
W36976,15949,668,2024-12-21,119.0,Mobile
W36977,15092,2754,2024-12-21,97.0,Mobile
W36979,15172,4094,2024-12-21,114.0,Laptop
W36980,15660,1164,2024-12-21,107.0,Laptop
W36981,15070,1887,2024-12-21,95.0,Mobile
W36982,15730,1175,2024-12-21,127.0,Laptop
W36983,15205,275,2024-12-21,123.0,Smart TV
W36984,15400,3182,2024-12-21,160.0,Mobile
W36985,15629,2247,2024-12-21,24.0,Mobile
W36986,15781,798,2024-12-21,93.0,Smart TV
W36987,15399,1529,2024-12-21,98.0,Laptop
W36988,15002,3437,2024-12-21,121.0,Smart TV
W36990,15885,2113,2024-12-21,105.0,Smart TV
W36991,15388,3558,2024-12-21,86.0,Smart TV
W36992,15229,3579,2024-12-21,11.0,Mobile
W36993,15573,2048,2024-12-21,72.0,Laptop
W36995,15610,3590,2024-12-21,82.0,Smart TV
W36996,15115,438,2024-12-21,116.0,Laptop
W36997,15538,3167,2024-12-21,108.0,Laptop
W36998,15892,2879,2024-12-21,118.0,Mobile
W36999,15786,2607,2024-12-21,5.0,Smart TV
W37000,15521,1268,2024-12-21,93.0,Mobile
W37001,15035,1027,2024-12-21,75.0,Laptop
W37002,15912,1753,2024-12-21,98.0,Smart TV
W37003,15865,2761,2024-12-21,123.0,Laptop
W37004,15763,2027,2024-12-21,116.0,Laptop
W37005,15828,1393,2024-12-21,47.0,Mobile
W37006,15653,2027,2024-12-21,52.0,Laptop
W37007,15603,1494,2024-12-21,45.0,Mobile
W37008,15052,2472,2024-12-21,125.0,Laptop
W37009,15167,1665,2024-12-21,80.0,Smart TV
W37010,15130,507,2024-12-21,7.0,Laptop
W37011,15940,1152,2024-12-21,111.0,Mobile
W37012,15037,1579,2024-12-21,83.0,Laptop
W37013,15154,2940,2024-12-21,131.0,Mobile
W37014,15190,1739,2024-12-21,85.0,Smart TV
W37015,15378,4061,2024-12-21,48.0,Smart TV
W37016,15807,2472,2024-12-21,121.0,Smart TV
W37017,15983,3065,2024-12-21,103.0,Laptop
W37018,15698,2340,2024-12-21,89.0,Mobile
W37019,15609,2835,2024-12-21,99.0,Mobile
W37020,15591,1595,2024-12-21,50.0,Laptop
W37021,15251,1341,2024-12-21,54.0,Smart TV
W37022,15851,3797,2024-12-21,58.0,Mobile
W37023,15442,1216,2024-12-21,179.0,Laptop
W37024,15430,3570,2024-12-21,116.0,Laptop
W37025,15147,2505,2024-12-21,118.0,Laptop
W37026,15167,3692,2024-12-21,108.0,Smart TV
W37027,15231,2050,2024-12-21,138.0,Smart TV
W37028,15662,2669,2024-12-21,88.0,Laptop
W37029,15131,438,2024-12-21,123.0,Smart TV
W37030,15914,3379,2024-12-21,115.0,Smart TV
W37031,15776,895,2024-12-21,80.0,Smart TV
W37032,15833,194,2024-12-21,105.0,Laptop
W37033,15503,2761,2024-12-21,129.0,Mobile
W37035,15945,118,2024-12-21,9.0,Laptop
W37036,15947,1012,2024-12-21,88.0,Laptop
W37037,15131,3627,2024-12-21,133.0,Smart TV
W37038,15108,1277,2024-12-21,135.0,Smart TV
W37039,15771,4098,2024-12-21,112.0,Smart TV
W37040,15636,3232,2024-12-21,77.0,Smart TV
W37041,15236,3722,2024-12-21,112.0,Mobile
W37042,15209,1411,2024-12-21,124.0,Smart TV
W37043,15189,2722,2024-12-21,82.0,Smart TV
W37044,15729,3836,2024-12-21,138.0,Mobile
W37045,15969,3742,2024-12-21,66.0,Smart TV
W37046,15817,4229,2024-12-21,116.0,Smart TV
W37047,15919,1732,2024-12-21,121.0,Smart TV
W37048,15453,1975,2024-12-21,97.0,Laptop
W37049,15621,1443,2024-12-21,134.0,Smart TV
W37050,15005,194,2024-12-21,105.0,Smart TV
W37051,15217,1771,2024-12-21,6.0,Mobile
W37052,15419,1659,2024-12-21,51.0,Mobile
W37053,15503,360,2024-12-21,14.0,Mobile
W37054,15936,1216,2024-12-21,176.0,Laptop
W37055,15154,3988,2024-12-21,92.0,Laptop
W37058,15293,2741,2024-12-21,52.0,Smart TV
W37059,15904,895,2024-12-21,83.0,Smart TV
W37060,15761,1482,2024-12-21,23.0,Smart TV
W37062,15788,3561,2024-12-21,17.0,Laptop
W37063,15126,2289,2024-12-21,99.0,Laptop
W37064,15239,1388,2024-12-21,98.0,Laptop
W37065,15752,296,2024-12-21,57.0,Laptop
W37066,15693,2669,2024-12-21,82.0,Laptop
W37067,15563,1624,2024-12-21,45.0,Laptop
W37068,15276,1041,2024-12-21,75.0,Mobile
W37069,15689,921,2024-12-21,89.0,Smart TV
W37070,15944,2879,2024-12-21,116.0,Smart TV
W37072,15620,2296,2024-12-21,34.0,Smart TV
W37073,15900,3094,2024-12-21,93.0,Mobile
W37074,15665,689,2024-12-21,77.0,Laptop
W37076,15646,1175,2024-12-21,124.0,Smart TV
W37077,15621,2027,2024-12-21,109.0,Mobile
W37078,15053,1510,2024-12-21,9.0,Mobile
W37079,15820,1168,2024-12-21,91.0,Laptop
W37080,15451,2116,2024-12-21,101.0,Laptop
W37081,15030,2116,2024-12-21,92.0,Laptop
W37082,15804,1140,2024-12-21,124.0,Mobile
W37083,15419,2304,2024-12-21,91.0,Mobile
W37084,15714,295,2024-12-21,44.0,Laptop
W37085,15865,140,2024-12-21,121.0,Smart TV
W37086,15103,2595,2024-12-21,93.0,Laptop
W37087,15846,2841,2024-12-21,108.0,Laptop
W37088,15898,109,2024-12-21,106.0,Laptop
W37089,15749,1834,2024-12-21,42.0,Smart TV
W37090,15274,17,2024-12-21,124.0,Smart TV
W37091,15273,897,2024-12-21,97.0,Mobile
W37092,15861,2691,2024-12-21,41.0,Laptop
W37093,15399,3859,2024-12-21,97.0,Smart TV
W37094,15697,488,2024-12-21,43.0,Laptop
W37095,15341,1175,2024-12-21,126.0,Laptop
W37096,15881,2214,2024-12-21,59.0,Smart TV
W37098,15672,2566,2024-12-21,90.0,Mobile
W37099,15539,1105,2024-12-21,102.0,Mobile
W37100,15413,439,2024-12-21,67.0,Laptop
W37101,15525,1022,2024-12-21,83.0,Mobile
W37102,15184,2817,2024-12-21,126.0,Mobile
W37103,15038,3932,2024-12-21,109.0,Smart TV
W37104,15069,2697,2024-12-21,88.0,Smart TV
W37105,15428,1537,2024-12-21,101.0,Laptop
W37107,15501,1388,2024-12-21,103.0,Smart TV
W37108,15745,329,2024-12-21,119.0,Laptop
W37109,15814,2729,2024-12-21,16.0,Laptop
W37110,15750,631,2024-12-21,5.0,Laptop
W37111,15698,1093,2024-12-21,94.0,Mobile
W37112,15127,706,2024-12-21,115.0,Mobile
W37113,15955,1168,2024-12-21,39.0,Smart TV
W37114,15097,1758,2024-12-21,112.0,Smart TV
W37115,15102,2691,2024-12-21,92.0,Mobile
W37116,15982,2863,2024-12-21,105.0,Laptop
W37117,15976,3974,2024-12-21,94.0,Smart TV
W37118,15074,3561,2024-12-21,95.0,Mobile
W37121,15536,927,2024-12-21,14.0,Laptop
W37123,15893,3570,2024-12-21,119.0,Mobile
W37124,15197,2418,2024-12-21,10.0,Laptop
W37125,15713,636,2024-12-21,13.0,Mobile
W37126,15190,3742,2024-12-21,126.0,Smart TV
W37127,15557,3232,2024-12-21,131.0,Smart TV
W37128,15441,2472,2024-12-21,68.0,Smart TV
W37129,15884,109,2024-12-21,51.0,Mobile
W37130,15713,3163,2024-12-21,116.0,Laptop
W37131,15209,2362,2024-12-21,148.0,Smart TV
W37132,15293,109,2024-12-21,105.0,Smart TV
W37134,15584,3532,2024-12-21,83.0,Mobile
W37135,15456,1158,2024-12-21,149.0,Smart TV
W37136,15301,601,2024-12-21,100.0,Smart TV
W37137,15150,3662,2024-12-21,52.0,Mobile
W37138,15371,3953,2024-12-21,55.0,Smart TV
W37139,15592,2027,2024-12-21,112.0,Laptop
W37140,15634,4019,2024-12-21,112.0,Laptop
W37141,15518,965,2024-12-21,10.0,Smart TV
W37142,15371,3787,2024-12-21,123.0,Mobile
W37143,15681,1022,2024-12-21,81.0,Smart TV
W37144,15661,1484,2024-12-21,14.0,Mobile
W37147,15830,1052,2024-12-21,41.0,Smart TV
W37148,15320,17,2024-12-21,120.0,Laptop
W37149,15263,3298,2024-12-21,51.0,Mobile
W37150,15801,2349,2024-12-21,125.0,Laptop
W37151,15882,1302,2024-12-21,116.0,Laptop
W37152,15482,2012,2024-12-21,177.0,Laptop
W37153,15615,1199,2024-12-21,128.0,Laptop
W37154,15378,1959,2024-12-21,87.0,Smart TV
W37155,15508,1650,2024-12-21,97.0,Mobile
W37156,15952,516,2024-12-21,93.0,Laptop
W37157,15948,3166,2024-12-21,130.0,Smart TV
W37158,15492,2048,2024-12-21,16.0,Mobile
W37159,15266,2730,2024-12-21,102.0,Laptop
W37160,15877,2314,2024-12-21,100.0,Mobile
W37162,15252,1162,2024-12-21,92.0,Mobile
W37163,15370,534,2024-12-21,128.0,Mobile
W37164,15562,3090,2024-12-21,120.0,Mobile
W37165,15566,360,2024-12-21,104.0,Smart TV
W37166,15506,1018,2024-12-21,83.0,Mobile
W37167,15274,426,2024-12-21,79.0,Smart TV
W37168,15953,269,2024-12-21,58.0,Smart TV
W37169,15029,2407,2024-12-21,148.0,Laptop
W37171,15005,1422,2024-12-21,98.0,Smart TV
W37172,15329,797,2024-12-21,87.0,Laptop
W37173,15285,2577,2024-12-21,54.0,Laptop
W37174,15760,3019,2024-12-21,103.0,Laptop
W37175,15822,3232,2024-12-21,127.0,Laptop
W37176,15839,1105,2024-12-21,106.0,Smart TV
