payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed
T86796343045,15447,4.99,26-11-2024,Student Plan,26-12-2024,active,TRUE
T76108604306,15447,4.99,30-12-2024,Student Plan,29-01-2025,churned,FALSE
T74015303416,15448,7.99,26-11-2024,Standard,26-12-2024,active,TRUE
T94667840366,15448,7.99,30-12-2024,Standard,29-01-2025,churned,FALSE
T88806499260,15449,12.99,26-11-2024,Premium,25-01-2025,active,TRUE
T92421857587,15449,7.99,27-01-2025,Standard,26-02-2025,active,TRUE
T57445851315,15449,7.99,01-03-2025,Standard,31-03-2025,active,TRUE
T89883171156,15450,4.99,26-11-2024,Student Plan,26-12-2024,active,TRUE
T63663880123,15450,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T99971685918,15450,4.99,01-02-2025,Student Plan,03-03-2025,active,TRUE
T56285307833,15450,4.99,07-03-2025,Student Plan,06-04-2025,active,TRUE
T51380564445,15451,12.99,26-11-2024,Premium,25-01-2025,active,TRUE
T84533086925,15451,12.99,26-01-2025,Premium,27-03-2025,active,TRUE
T77514334411,15452,12.99,26-11-2024,Premium,25-01-2025,active,TRUE
T64679125991,15452,12.99,29-01-2025,Premium,30-03-2025,active,TRUE
T88455013852,15453,7.99,26-11-2024,Standard,26-12-2024,active,TRUE
T89285259043,15453,7.99,31-12-2024,Standard,30-01-2025,active,TRUE
T71365098396,15453,7.99,31-01-2025,Standard,02-03-2025,churned,FALSE
T66579372729,15454,12.99,26-11-2024,Premium,25-01-2025,active,TRUE
T78612551072,15454,12.99,30-01-2025,Premium,31-03-2025,active,TRUE
T84736312060,15455,4.99,26-11-2024,Student Plan,26-12-2024,active,TRUE
T99122613411,15455,4.99,27-12-2024,Student Plan,26-01-2025,active,TRUE
T85242371335,15455,12.99,29-01-2025,Premium,30-03-2025,active,TRUE
T78455194058,15456,12.99,26-11-2024,Premium,25-01-2025,active,TRUE
T73567086961,15456,12.99,28-01-2025,Premium,29-03-2025,active,TRUE
T72127692599,15457,4.99,26-11-2024,Student Plan,26-12-2024,active,TRUE
T59426664723,15457,4.99,29-12-2024,Student Plan,28-01-2025,active,TRUE
T83257657806,15457,12.99,29-01-2025,Premium,30-03-2025,active,TRUE
T81050654347,15458,12.99,26-11-2024,Premium,25-01-2025,active,TRUE
T63828983966,15458,7.99,28-01-2025,Standard,27-02-2025,active,TRUE
T64647978191,15458,7.99,02-03-2025,Standard,01-04-2025,churned,FALSE
T74532660207,15459,12.99,26-11-2024,Premium,25-01-2025,active,TRUE
T52436832916,15459,7.99,27-01-2025,Standard,26-02-2025,churned,FALSE
T52531318179,15460,12.99,26-11-2024,Premium,25-01-2025,active,TRUE
T74326901622,15460,12.99,27-01-2025,Premium,28-03-2025,active,TRUE
T50853345489,15461,7.99,26-11-2024,Standard,26-12-2024,active,TRUE
T58554670739,15461,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T66555497564,15461,7.99,29-01-2025,Standard,28-02-2025,churned,FALSE
T92907787681,15462,4.99,27-11-2024,Student Plan,27-12-2024,active,TRUE
T96075967863,15462,4.99,01-01-2025,Student Plan,31-01-2025,active,TRUE
T92993654837,15462,4.99,04-02-2025,Student Plan,06-03-2025,active,TRUE
T54780856921,15462,4.99,08-03-2025,Student Plan,07-04-2025,active,TRUE
T58630633451,15463,12.99,27-11-2024,Premium,26-01-2025,active,TRUE
T74880547848,15463,12.99,30-01-2025,Premium,31-03-2025,active,TRUE
T69297795527,15464,7.99,27-11-2024,Standard,27-12-2024,active,TRUE
T78379059192,15464,12.99,29-12-2024,Premium,27-02-2025,active,TRUE
T94655376093,15464,7.99,01-03-2025,Standard,31-03-2025,churned,FALSE
T92312182222,15465,4.99,27-11-2024,Student Plan,27-12-2024,active,TRUE
T53089216277,15465,4.99,30-12-2024,Student Plan,29-01-2025,churned,FALSE
T67567747853,15466,12.99,27-11-2024,Premium,26-01-2025,active,TRUE
T66954826562,15466,7.99,28-01-2025,Standard,27-02-2025,active,TRUE
T72353869528,15466,7.99,02-03-2025,Standard,01-04-2025,active,TRUE
T55571951408,15467,7.99,27-11-2024,Standard,27-12-2024,active,TRUE
T51457614110,15467,12.99,29-12-2024,Premium,27-02-2025,active,TRUE
T63614940247,15467,7.99,04-03-2025,Standard,03-04-2025,active,TRUE
T94156874439,15468,12.99,27-11-2024,Premium,26-01-2025,active,TRUE
T82366427395,15468,12.99,31-01-2025,Premium,01-04-2025,active,TRUE
T98181105622,15469,7.99,27-11-2024,Standard,27-12-2024,active,TRUE
T59104634487,15469,7.99,01-01-2025,Standard,31-01-2025,churned,FALSE
T92815887281,15470,4.99,27-11-2024,Student Plan,27-12-2024,active,TRUE
T88200389841,15470,4.99,29-12-2024,Student Plan,28-01-2025,active,TRUE
T59827955783,15470,4.99,31-01-2025,Student Plan,02-03-2025,active,TRUE
T95700231458,15470,12.99,07-03-2025,Premium,06-05-2025,active,TRUE
T85441362078,15471,4.99,27-11-2024,Student Plan,27-12-2024,churned,FALSE
T76855957598,15472,4.99,27-11-2024,Student Plan,27-12-2024,active,TRUE
T94777141455,15472,4.99,30-12-2024,Student Plan,29-01-2025,active,TRUE
T71673643700,15472,12.99,02-02-2025,Premium,03-04-2025,active,TRUE
T62435042817,15473,4.99,27-11-2024,Student Plan,27-12-2024,active,TRUE
T69264798236,15473,12.99,01-01-2025,Premium,02-03-2025,active,TRUE
T79436914640,15473,12.99,07-03-2025,Premium,06-05-2025,active,TRUE
T97925054491,15474,7.99,27-11-2024,Standard,27-12-2024,active,TRUE
T79666611217,15474,7.99,01-01-2025,Standard,31-01-2025,active,TRUE
T80247938756,15474,7.99,04-02-2025,Standard,06-03-2025,active,TRUE
T58353528657,15474,7.99,09-03-2025,Standard,08-04-2025,active,TRUE
T84958087694,15475,7.99,27-11-2024,Standard,27-12-2024,active,TRUE
T91845657150,15475,12.99,01-01-2025,Premium,02-03-2025,active,TRUE
T91277241090,15475,12.99,04-03-2025,Premium,03-05-2025,active,TRUE
T89687257739,15476,4.99,27-11-2024,Student Plan,27-12-2024,churned,FALSE
T97489433484,15477,4.99,27-11-2024,Student Plan,27-12-2024,active,TRUE
T51911034858,15477,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T50032062239,15477,4.99,31-01-2025,Student Plan,02-03-2025,active,TRUE
T72535263358,15477,4.99,06-03-2025,Student Plan,05-04-2025,active,TRUE
T96020299748,15478,12.99,27-11-2024,Premium,26-01-2025,active,TRUE
T67798923211,15478,7.99,31-01-2025,Standard,02-03-2025,active,TRUE
T59559755164,15478,12.99,03-03-2025,Premium,02-05-2025,active,TRUE
T63605344757,15479,7.99,28-11-2024,Standard,28-12-2024,active,TRUE
T61884301122,15479,7.99,01-01-2025,Standard,31-01-2025,active,TRUE
T63407338917,15479,7.99,02-02-2025,Standard,04-03-2025,active,TRUE
T68520386919,15479,12.99,05-03-2025,Premium,04-05-2025,active,TRUE
T78742704785,15480,7.99,28-11-2024,Standard,28-12-2024,churned,FALSE
T54384349455,15481,4.99,28-11-2024,Student Plan,28-12-2024,active,TRUE
T94474821763,15481,7.99,01-01-2025,Standard,31-01-2025,active,TRUE
T75263353829,15481,7.99,03-02-2025,Standard,05-03-2025,active,TRUE
T53065522864,15481,12.99,06-03-2025,Premium,05-05-2025,active,TRUE
T53565147745,15482,7.99,28-11-2024,Standard,28-12-2024,churned,FALSE
T87057627940,15483,12.99,28-11-2024,Premium,27-01-2025,active,TRUE
T54462310168,15483,12.99,28-01-2025,Premium,29-03-2025,active,TRUE
T67082300142,15484,7.99,28-11-2024,Standard,28-12-2024,active,TRUE
T95864951649,15484,7.99,29-12-2024,Standard,28-01-2025,churned,FALSE
T54056267699,15485,7.99,28-11-2024,Standard,28-12-2024,churned,FALSE
T61236326766,15486,4.99,28-11-2024,Student Plan,28-12-2024,active,TRUE
T87686534983,15486,4.99,29-12-2024,Student Plan,28-01-2025,active,TRUE
T86249703414,15486,7.99,29-01-2025,Standard,28-02-2025,active,TRUE
T88061779497,15486,7.99,05-03-2025,Standard,04-04-2025,churned,FALSE
T80417966240,15487,4.99,28-11-2024,Student Plan,28-12-2024,churned,FALSE
T75539720363,15488,7.99,28-11-2024,Standard,28-12-2024,active,TRUE
T81751167071,15488,7.99,02-01-2025,Standard,01-02-2025,churned,FALSE
T61310668684,15489,7.99,28-11-2024,Standard,28-12-2024,active,TRUE
T91803126400,15489,7.99,02-01-2025,Standard,01-02-2025,active,TRUE
T72162898905,15489,7.99,06-02-2025,Standard,08-03-2025,active,TRUE
T57716071175,15489,-5.99,10-03-2025,Premium,09-05-2025,active,TRUE
T80887229687,15490,4.99,28-11-2024,Student Plan,28-12-2024,churned,FALSE
T71759684795,15491,12.99,28-11-2024,Premium,27-01-2025,active,TRUE
T80008243875,15491,12.99,28-01-2025,Premium,29-03-2025,active,TRUE
T73033260028,15492,7.99,28-11-2024,Standard,28-12-2024,active,TRUE
T87205989735,15492,7.99,30-12-2024,Standard,29-01-2025,active,TRUE
T58490889460,15492,7.99,31-01-2025,Standard,02-03-2025,active,TRUE
T61468250958,15492,7.99,06-03-2025,Standard,05-04-2025,active,TRUE
T93792753313,15493,12.99,28-11-2024,Premium,27-01-2025,churned,FALSE
T55226784568,15494,4.99,28-11-2024,Student Plan,28-12-2024,active,TRUE
T62180274174,15494,4.99,02-01-2025,Student Plan,01-02-2025,active,TRUE
T68530227315,15494,4.99,03-02-2025,Student Plan,05-03-2025,churned,FALSE
T56135352075,15495,12.99,28-11-2024,Premium,27-01-2025,active,TRUE
T52323389217,15495,12.99,01-02-2025,Premium,02-04-2025,active,TRUE
T69752630619,15496,4.99,28-11-2024,Student Plan,28-12-2024,churned,FALSE
T76462479708,15497,7.99,28-11-2024,Standard,28-12-2024,active,TRUE
T60384668769,15497,12.99,31-12-2024,Premium,01-03-2025,active,TRUE
T56517880736,15497,12.99,04-03-2025,Premium,03-05-2025,active,TRUE
T56252539241,15498,7.99,28-11-2024,Standard,28-12-2024,active,TRUE
T87677615191,15498,7.99,31-12-2024,Standard,30-01-2025,active,TRUE
T63091820315,15498,7.99,03-02-2025,Standard,05-03-2025,active,TRUE
T80055164163,15498,7.99,08-03-2025,Standard,07-04-2025,churned,FALSE
T65326009188,15499,7.99,28-11-2024,Standard,28-12-2024,churned,FALSE
T86966564318,15500,7.99,28-11-2024,Standard,28-12-2024,active,TRUE
T98855333556,15500,7.99,01-01-2025,Standard,31-01-2025,active,TRUE
T86631521572,15500,7.99,01-02-2025,Standard,03-03-2025,active,TRUE
T56566592819,15500,7.99,04-03-2025,Standard,03-04-2025,active,TRUE
T69027778726,15501,12.99,28-11-2024,Premium,27-01-2025,active,TRUE
T52158787356,15501,12.99,31-01-2025,Premium,01-04-2025,churned,FALSE
T67090405025,15502,12.99,28-11-2024,Premium,27-01-2025,churned,FALSE
T51665275919,15503,4.99,28-11-2024,Student Plan,28-12-2024,active,TRUE
T62946828023,15503,4.99,02-01-2025,Student Plan,01-02-2025,active,TRUE
T72340370263,15503,3.141689,02-02-2025,Student Plan,04-03-2025,churned,FALSE
T90420262886,15504,7.99,28-11-2024,Standard,28-12-2024,active,TRUE
T69662574957,15504,7.99,01-01-2025,Standard,31-01-2025,active,TRUE
T75544625704,15504,7.99,02-02-2025,Standard,04-03-2025,active,TRUE
T90264248775,15504,7.99,05-03-2025,Standard,04-04-2025,active,TRUE
T73822137356,15505,4.99,29-11-2024,Student Plan,29-12-2024,active,TRUE
T51917164964,15505,4.99,31-12-2024,Student Plan,30-01-2025,active,TRUE
T64278015230,15505,4.99,02-02-2025,Student Plan,04-03-2025,active,TRUE
T85297775919,15505,7.99,06-03-2025,Standard,05-04-2025,active,TRUE
T71014306077,15506,4.99,29-11-2024,Student Plan,29-12-2024,active,TRUE
T91563291513,15506,4.99,30-12-2024,Student Plan,29-01-2025,active,TRUE
T69721834164,15506,7.99,03-02-2025,Standard,05-03-2025,churned,FALSE
T51619171851,15507,7.99,29-11-2024,Standard,29-12-2024,churned,FALSE
T56943909604,15508,7.99,29-11-2024,Standard,29-12-2024,active,TRUE
T87732838967,15508,7.99,01-01-2025,Standard,31-01-2025,active,TRUE
T99407835366,15508,7.99,01-02-2025,Standard,03-03-2025,active,TRUE
T62784164911,15508,7.99,06-03-2025,Standard,05-04-2025,active,TRUE
T97022848345,15509,12.99,29-11-2024,Premium,28-01-2025,active,TRUE
T78533297920,15509,3.141689,01-02-2025,Premium,02-04-2025,active,TRUE
T81795205033,15510,12.99,29-11-2024,Premium,28-01-2025,active,TRUE
T63277461748,15510,12.99,31-01-2025,Premium,01-04-2025,active,TRUE
T94550931480,15511,4.99,29-11-2024,Student Plan,29-12-2024,active,TRUE
T76712326281,15511,7.99,03-01-2025,Standard,02-02-2025,active,TRUE
T55452553119,15511,7.99,03-02-2025,Standard,05-03-2025,active,TRUE
T83603776639,15511,12.99,06-03-2025,Premium,05-05-2025,active,TRUE
T55185043988,15512,12.99,29-11-2024,Premium,28-01-2025,active,TRUE
T60979350178,15512,12.99,01-02-2025,Premium,02-04-2025,active,TRUE
T70123659949,15513,7.99,29-11-2024,Standard,29-12-2024,active,TRUE
T97631087969,15513,7.99,03-01-2025,Standard,02-02-2025,active,TRUE
T97153184689,15513,7.99,04-02-2025,Standard,06-03-2025,active,TRUE
T62788726843,15513,7.99,08-03-2025,Standard,07-04-2025,active,TRUE
T78948729541,15514,7.99,29-11-2024,Standard,29-12-2024,active,TRUE
T72674239221,15514,7.99,02-01-2025,Standard,01-02-2025,active,TRUE
T77984938696,15514,7.99,04-02-2025,Standard,06-03-2025,active,TRUE
T97056172549,15514,7.99,08-03-2025,Standard,07-04-2025,active,TRUE
T75794958234,15515,4.99,29-11-2024,Student Plan,29-12-2024,churned,FALSE
T79066782407,15516,7.99,29-11-2024,Standard,29-12-2024,active,TRUE
T94740981860,15516,7.99,02-01-2025,Standard,01-02-2025,churned,FALSE
T92816542703,15517,12.99,29-11-2024,Premium,28-01-2025,active,TRUE
T77879603379,15517,7.99,02-02-2025,Standard,04-03-2025,active,TRUE
T87514131210,15517,12.99,08-03-2025,Premium,07-05-2025,active,TRUE
T83767830006,15518,12.99,29-11-2024,Premium,28-01-2025,active,TRUE
T96647350216,15518,12.99,29-01-2025,Premium,30-03-2025,active,TRUE
T60944709759,15519,7.99,29-11-2024,Standard,29-12-2024,active,TRUE
T50087383164,15519,7.99,31-12-2024,Standard,30-01-2025,active,TRUE
T92040544006,15519,7.99,02-02-2025,Standard,04-03-2025,active,TRUE
T67218834709,15519,7.99,08-03-2025,Standard,07-04-2025,active,TRUE
T77067474035,15520,12.99,29-11-2024,Premium,28-01-2025,active,TRUE
T61439008648,15520,7.99,31-01-2025,Standard,02-03-2025,active,TRUE
T87609532684,15520,-1,03-03-2025,Premium,02-05-2025,active,TRUE
T61534540766,15521,4.99,29-11-2024,Student Plan,29-12-2024,active,TRUE
T64043165620,15521,12.99,03-01-2025,Premium,04-03-2025,active,TRUE
T75900642515,15521,7.99,07-03-2025,Standard,06-04-2025,churned,FALSE
T92541821297,15522,4.99,29-11-2024,Student Plan,29-12-2024,active,TRUE
T56260497880,15522,4.99,03-01-2025,Student Plan,02-02-2025,active,TRUE
T90517776441,15522,4.99,03-02-2025,Student Plan,05-03-2025,active,TRUE
T74235179894,15522,4.99,10-03-2025,Student Plan,09-04-2025,churned,FALSE
T80513338822,15523,7.99,29-11-2024,Standard,29-12-2024,active,TRUE
T52118625017,15523,7.99,30-12-2024,Standard,29-01-2025,active,TRUE
T79673343414,15523,12.99,30-01-2025,Premium,31-03-2025,churned,FALSE
T72639505817,15524,7.99,29-11-2024,Standard,29-12-2024,active,TRUE
T84730183350,15524,7.99,30-12-2024,Standard,29-01-2025,churned,FALSE
T87351766056,15525,7.99,30-11-2024,Standard,30-12-2024,churned,FALSE
T50723540226,15526,4.99,30-11-2024,Student Plan,30-12-2024,active,TRUE
T59915170298,15526,7.99,04-01-2025,Standard,03-02-2025,active,TRUE
T84264280628,15526,7.99,06-02-2025,Standard,08-03-2025,active,TRUE
T54568063993,15526,7.99,13-03-2025,Standard,12-04-2025,active,TRUE
T74566374351,15527,4.99,30-11-2024,Student Plan,30-12-2024,active,TRUE
T83561989258,15527,12.99,02-01-2025,Premium,03-03-2025,active,TRUE
T86352519380,15527,12.99,08-03-2025,Premium,07-05-2025,active,TRUE
T78856043337,15528,4.99,30-11-2024,Student Plan,30-12-2024,churned,FALSE
T98284434272,15529,7.99,30-11-2024,Standard,30-12-2024,churned,FALSE
T64286790892,15530,7.99,30-11-2024,Standard,30-12-2024,active,TRUE
T50973953950,15530,7.99,31-12-2024,Standard,30-01-2025,active,TRUE
T86584617561,15530,7.99,01-02-2025,Standard,03-03-2025,churned,FALSE
T79646111994,15531,4.99,30-11-2024,Student Plan,30-12-2024,active,TRUE
T97853012183,15531,4.99,01-01-2025,Student Plan,31-01-2025,active,TRUE
T76339663589,15531,12.99,05-02-2025,Premium,06-04-2025,active,TRUE
T88823112813,15532,7.99,30-11-2024,Standard,30-12-2024,active,TRUE
T87070597287,15532,7.99,31-12-2024,Standard,30-01-2025,churned,FALSE
T91576837218,15533,4.99,30-11-2024,Student Plan,30-12-2024,active,TRUE
T94984296982,15533,12.99,04-01-2025,Premium,05-03-2025,churned,FALSE
T74323628436,15534,12.99,30-11-2024,Premium,29-01-2025,active,TRUE
T97699021485,15534,12.99,31-01-2025,Premium,01-04-2025,active,TRUE
T88756912648,15535,7.99,30-11-2024,Standard,30-12-2024,active,TRUE
T67740350360,15535,7.99,01-01-2025,Standard,31-01-2025,active,TRUE
T96094610883,15535,7.99,05-02-2025,Standard,07-03-2025,active,TRUE
T68899754459,15535,7.99,09-03-2025,Standard,08-04-2025,active,TRUE
T71333180194,15536,7.99,30-11-2024,Standard,30-12-2024,active,TRUE
T83254586641,15536,7.99,02-01-2025,Standard,01-02-2025,active,TRUE
T61964845217,15536,7.99,04-02-2025,Standard,06-03-2025,active,TRUE
T88793712869,15536,7.99,10-03-2025,Standard,09-04-2025,active,TRUE
T89089883507,15537,12.99,30-11-2024,Premium,29-01-2025,active,TRUE
T58656057227,15537,12.99,03-02-2025,Premium,04-04-2025,active,TRUE
T95198009917,15538,4.99,30-11-2024,Student Plan,30-12-2024,active,TRUE
T53968756459,15538,7.99,01-01-2025,Standard,31-01-2025,active,TRUE
T57261065715,15538,7.99,05-02-2025,Standard,07-03-2025,active,TRUE
T63238762241,15538,12.99,09-03-2025,Premium,08-05-2025,active,TRUE
T73031580411,15539,4.99,30-11-2024,Student Plan,30-12-2024,churned,FALSE
T86415604299,15540,7.99,30-11-2024,Standard,30-12-2024,active,TRUE
T93820079982,15540,12.99,01-01-2025,Premium,02-03-2025,active,TRUE
T91219722625,15540,12.99,03-03-2025,Premium,02-05-2025,active,TRUE
T95555781164,15541,4.99,30-11-2024,Student Plan,30-12-2024,churned,FALSE
T97835374907,15542,7.99,30-11-2024,Standard,30-12-2024,active,TRUE
T56582208947,15542,7.99,31-12-2024,Standard,30-01-2025,active,TRUE
T87706010344,15542,7.99,02-02-2025,Standard,04-03-2025,churned,FALSE
T73178479528,15543,7.99,30-11-2024,Standard,30-12-2024,active,TRUE
T75945799760,15543,7.99,01-01-2025,Standard,31-01-2025,active,TRUE
T90688317195,15543,12.99,03-02-2025,Premium,04-04-2025,active,TRUE
T88236921351,15544,12.99,30-11-2024,Premium,29-01-2025,active,TRUE
T57158404744,15544,12.99,31-01-2025,Premium,01-04-2025,active,TRUE
T74266375561,15545,12.99,30-11-2024,Premium,29-01-2025,active,TRUE
T71475680300,15545,12.99,02-02-2025,Premium,03-04-2025,active,TRUE
T85649930777,15546,12.99,30-11-2024,Premium,29-01-2025,active,TRUE
T72323781786,15546,7.99,01-02-2025,Standard,03-03-2025,active,TRUE
T70797879350,15546,7.99,04-03-2025,Standard,03-04-2025,churned,FALSE
T94429435595,15547,7.99,30-11-2024,Standard,30-12-2024,churned,FALSE
T68726934000,15548,4.99,01-12-2024,Student Plan,31-12-2024,active,TRUE
T74013796262,15548,4.99,03-01-2025,Student Plan,02-02-2025,active,TRUE
T94315813747,15548,4.99,06-02-2025,Student Plan,08-03-2025,active,TRUE
T71631130647,15548,4.99,12-03-2025,Student Plan,11-04-2025,active,TRUE
T63244643922,15549,12.99,01-12-2024,Premium,30-01-2025,active,TRUE
T88245399735,15549,7.99,01-02-2025,Standard,03-03-2025,active,TRUE
T93940511599,15549,7.99,04-03-2025,Standard,03-04-2025,active,TRUE
T94148337727,15550,7.99,01-12-2024,Standard,31-12-2024,active,TRUE
T83948767111,15550,7.99,04-01-2025,Standard,03-02-2025,active,TRUE
T99722838646,15550,7.99,06-02-2025,Standard,08-03-2025,active,TRUE
T98795061903,15550,7.99,13-03-2025,Standard,12-04-2025,active,TRUE
T93097792112,15551,7.99,01-12-2024,Standard,31-12-2024,active,TRUE
T84579661435,15551,7.99,04-01-2025,Standard,03-02-2025,churned,FALSE
T85193202814,15552,7.99,01-12-2024,Standard,31-12-2024,active,TRUE
T74704428483,15552,7.99,02-01-2025,Standard,01-02-2025,active,TRUE
T58543220406,15552,7.99,03-02-2025,Standard,05-03-2025,active,TRUE
T99628568630,15552,7.99,06-03-2025,Standard,05-04-2025,active,TRUE
T79337640095,15553,4.99,01-12-2024,Student Plan,31-12-2024,active,TRUE
T70607913840,15553,4.99,04-01-2025,Student Plan,03-02-2025,active,TRUE
T59575766106,15553,12.99,05-02-2025,Premium,06-04-2025,active,TRUE
T90619881435,15554,7.99,01-12-2024,Standard,31-12-2024,active,TRUE
T66779784226,15554,7.99,02-01-2025,Standard,01-02-2025,active,TRUE
T68717555366,15554,7.99,03-02-2025,Standard,05-03-2025,active,TRUE
T58337474397,15554,7.99,07-03-2025,Standard,06-04-2025,active,TRUE
T70773169424,15555,4.99,01-12-2024,Student Plan,31-12-2024,active,TRUE
T76975753358,15555,4.99,01-01-2025,Student Plan,31-01-2025,churned,FALSE
T96295211163,15556,12.99,01-12-2024,Premium,30-01-2025,active,TRUE
T95617163611,15556,12.99,02-02-2025,Premium,03-04-2025,active,TRUE
T99026667458,15557,12.99,01-12-2024,Premium,30-01-2025,churned,FALSE
